timestamp,rrInterval,areaUp,areaDown,motion
1693573615930,680,822,732,80
1693573616720,790,3596,3333,240
1693573617390,670,461,3083,42
1693573618040,650,1102,2220,34
1693573618690,650,3011,1561,48
1693573619300,610,1366,2797,8
1693573619870,570,1028,2348,4
1693573620460,590,1083,2906,10
1693573621040,580,1280,1174,26
1693573621620,580,832,1876,8
1693573622210,590,1102,2075,10
1693573622780,570,616,1554,26
1693573623450,670,1741,4369,12
1693573624050,600,3192,507,12
1693573624730,680,2130,1294,6
1693573625400,670,853,3687,12
1693573626070,670,1538,2697,18
1693573626720,650,1305,693,8
1693573627350,630,1813,3644,44
1693573628560,1210,4100,2371,48
1693573629200,640,910,3707,20
1693573629820,620,1043,2809,2
1693573630470,650,4851,473,34
1693573631040,570,580,884,18
1693573631550,510,555,2248,8
1693573632260,710,832,1314,48
1693573632880,620,885,2095,44
1693573633500,620,266,2596,32
1693573634150,650,786,2318,2
1693573634780,630,2753,896,12
1693573635430,650,853,2168,20
1693573636060,630,963,2507,16
1693573636710,650,847,3094,4
1693573637360,650,3022,1054,10
1693573638020,660,1255,3019,12
1693573638650,630,1395,1992,30
1693573639250,600,1153,2083,2
1693573639840,590,2502,940,4
1693573640470,630,834,2103,6
1693573641050,580,696,1089,18
1693573641690,640,2662,1827,8
1693573642270,580,1410,2009,4
1693573643240,970,3449,4203,16
1693573644080,840,2364,2891,24
1693573644730,650,1918,3007,18
1693573645390,660,1213,1921,40
1693573645980,590,2712,501,54
1693573646760,780,388,3318,82
1693573648070,1310,8190,5056,86
1693573648700,630,6258,868,34
1693573649310,610,264,3094,10
1693573649990,680,5764,2575,32
1693573650630,640,1494,1130,26
1693573651330,700,2985,2485,50
1693573651920,590,1060,2070,4
1693573652800,880,1261,3555,32
1693573653520,720,2034,1932,24
1693573654200,680,2286,1568,26
1693573654950,750,1327,5229,20
1693573655640,690,3286,2773,22
1693573656320,680,3147,1727,22
1693573656970,650,587,2425,8
1693573657650,680,2364,1646,28
1693573658380,730,2204,2034,30
1693573659080,700,2817,3448,14
1693573659710,630,2132,1170,58
1693573660050,340,606,525,14
1693573660460,410,129,1561,8
1693573661190,730,4049,2769,28
1693573661900,710,1971,5358,38
1693573662380,480,1868,694,22
1693573663210,830,1124,3310,56
1693573663870,660,2407,889,22
1693573664510,640,979,3538,30
1693573664920,410,1137,1241,24
1693573670870,680,677,5123,0
1693573671590,720,4532,1985,4
1693573672300,710,848,4509,16
1693573672940,640,2919,352,72
1693573673620,680,1801,883,358
1693573673980,360,309,3463,368
1693573674780,800,5449,1672,402
1693573675390,610,1224,1876,50
1693573676000,610,1000,2780,16
1693573676550,550,512,1705,12
1693573677140,590,787,2307,6
1693573677750,610,693,2020,22
1693573678330,580,856,1461,34
1693573678920,590,383,2116,8
1693573679510,590,1423,1099,8
1693573680100,590,784,2599,8
1693573680670,570,679,2024,8
1693573681320,650,2095,2325,72
1693573681940,370,159,804,58
1693573682590,650,1309,1944,16
1693573683250,660,3317,1017,28
1693573683940,690,2975,858,56
1693573684570,630,305,3632,20
1693573685220,650,2049,1192,20
1693573685890,670,2810,1918,8
1693573687080,1190,1904,1419,22
1693573687730,650,1176,3559,10
1693573688390,660,975,3834,24
1693573689110,720,3495,3105,22
1693573689830,720,2001,3252,16
1693573690500,670,1737,1053,16
1693573691120,620,2518,502,6
1693573691740,620,953,2039,16
1693573692420,680,2179,838,12
1693573693070,650,826,2580,8
1693573693770,700,1954,2388,10
1693573694410,640,1127,624,26
1693573695050,640,2973,1186,14
1693573695700,650,1749,1446,36
1693573696350,650,1212,2017,22
1693573696990,640,2974,1139,8
1693573697630,640,1570,4513,30
1693573698330,700,3744,1094,26
1693573698990,660,2287,1285,48
1693573699650,660,2729,2455,14
1693573700940,1290,5171,4539,54
1693573701640,700,1524,4246,26
1693573702300,660,2154,1982,34
1693573702600,300,361,800,26
1693573703550,950,1098,1369,42
1693573704220,670,3166,1971,26
1693573704850,630,1712,4423,24
1693573705530,680,2087,2213,12
1693573706170,640,885,2988,10
1693573706830,660,1104,3147,26
1693573707500,670,2919,1864,20
1693573708110,610,1235,1997,16
1693573708670,560,2085,922,26
1693573709330,660,2955,3249,20
1693573710170,840,3460,837,44
1693573710530,360,256,658,10
1693573711120,590,915,1966,10
1693573711750,630,562,2637,26
1693573712370,620,1175,3052,8
1693573713040,670,3583,2039,14
1693573713670,630,1204,2731,8
1693573714760,1090,3842,5827,40
1693573715550,790,4237,1518,42
1693573716180,630,1741,537,40
1693573716750,570,777,4013,54
1693573717370,620,601,1868,34
1693573717940,570,728,3763,24
1693573718520,580,4331,924,22
1693573719170,650,1059,3354,8
1693573719790,620,642,2648,10
1693573720360,570,786,1659,10
1693573720950,590,1036,2257,6
1693573721540,590,922,3420,6
1693573722180,640,2443,1191,24
1693573722880,700,1158,3610,18
1693573723540,660,2251,1858,8
1693573724200,660,822,2514,12
1693573724880,680,2306,1854,52
1693573725510,630,444,2889,12
1693573726150,640,2180,1692,10
1693573726790,640,933,3774,20
1693573727450,660,2446,2271,14
1693573728150,700,3893,2092,32
1693573728710,560,787,2276,16
1693573729420,710,2575,3636,12
1693573736110,770,1412,5112,28
1693573736800,690,1234,3554,12
1693573737440,640,1026,3047,56
1693573738100,660,2788,766,48
1693573738720,620,388,2596,42
1693573739020,300,1147,500,8
1693573739430,410,240,1890,22
1693573740090,660,2730,2580,26
1693573740780,440,214,1053,16
1693573741160,380,932,362,40
1693573741420,260,151,277,2
1693573742050,630,537,3469,108
1693573742630,580,1420,637,60
1693573743200,570,1250,2423,56
1693573743760,560,864,2259,26
1693573744920,1160,551,6203,54
1693573745570,650,3219,3268,294
1693573746060,490,454,3717,382
1693573746710,650,3873,1627,332
1693573747350,640,1862,1845,50
1693573747880,530,702,1765,2
1693573748160,280,402,256,6
1693573748460,300,94,913,30
1693573749060,600,1251,1906,20
1693573749660,600,1829,892,22
1693573750260,600,981,3034,6
1693573750840,580,360,1479,12
1693573751110,270,508,334,12
1693573752000,890,2184,680,52
1693573752520,520,884,1312,6
1693573753060,540,781,2312,18
1693573753580,520,991,1171,8
1693573754150,330,120,692,10
1693573754740,590,725,2370,18
1693573755420,680,2200,1519,12
1693573756170,750,1396,4155,2
1693573756990,820,3004,3657,16
1693573757720,730,2948,1801,12
1693573758430,710,1051,3301,34
1693573759090,660,2607,1293,14
1693573759770,680,2995,2080,4
1693573760400,630,669,4116,8
1693573761050,650,3199,1223,4
1693573761680,630,768,3313,6
1693573762350,670,1413,3662,10
1693573763010,660,1950,1956,18
1693573763640,630,2213,1617,4
1693573764310,670,2481,1480,14
1693573765060,750,2978,2869,62
1693573765800,740,2580,2302,8
1693573766530,730,2341,2693,8
1693573767200,670,2989,1238,10
1693573767830,630,937,3173,10
1693573768440,610,971,4014,10
1693573769090,650,2926,3085,6
1693573769730,640,2015,3006,16
1693573770540,810,2914,4226,50
1693573771280,740,3151,2605,16
1693573771590,310,514,825,2
1693573772600,1010,3337,1666,20
1693573773240,640,585,6154,10
1693573773840,600,2398,999,14
1693573774470,630,1345,3189,12
1693573775140,670,871,4755,2
1693573775920,780,5645,2906,12
1693573776630,710,3560,7749,4
1693573777330,700,7079,1974,10
1693573778000,670,1098,2550,4
1693573778630,630,505,4167,4
1693573779320,690,2171,3102,10
1693573779960,640,2254,1381,8
1693573780650,690,4083,2395,20
1693573781350,700,660,5769,14
1693573782010,660,6166,910,28
1693573782640,630,3018,676,28
1693573783220,580,619,1630,22
1693573783820,600,1416,2134,26
1693573784480,660,3721,1492,10
1693573785150,670,1021,3603,14
1693573785880,510,294,1930,8
1693573786580,700,3690,1711,24
1693573787240,660,1528,3611,14
1693573787870,630,2742,574,42
1693573788520,650,777,4591,16
1693573788790,270,861,87,4
1693573789640,850,771,1716,0
1693573790180,540,680,2344,14
1693573790730,550,923,2970,0
1693573791380,650,639,5189,10
1693573791780,400,1824,878,100
1693573792560,380,658,2051,242
1693573792940,380,411,2488,242
1693573793300,360,2434,180,358
1693573793680,380,656,1979,310
1693573794300,440,517,1592,530
1693573799540,280,1780,1480,334
1693573799810,270,2498,189,198
1693573800550,570,4785,3922,238
1693573801730,1180,890,8669,56
1693573802280,550,2800,3117,18
1693573802910,630,1380,2980,20
1693573803500,590,2443,920,6
1693573804110,610,2296,3295,76
1693573804690,580,1630,879,66
1693573805320,630,1718,1728,6
1693573805700,380,216,503,16
1693573806460,500,973,3354,296
1693573807240,780,5863,3150,82
1693573807800,560,2899,2277,138
1693573808470,670,5577,1404,408
1693573809010,290,173,546,22
1693573809570,560,1458,667,32
1693573810110,540,1298,2483,40
1693573811180,1070,2037,5152,56
1693573811740,560,712,2354,8
1693573812330,590,1121,2492,44
1693573812950,620,2128,1682,36
1693573813620,670,1214,3294,26
1693573814120,500,793,1374,14
1693573814860,560,418,2161,26
1693573815440,580,2722,843,18
1693573816020,580,1790,831,12
1693573816600,580,432,1694,8
1693573817190,590,1141,2874,10
1693573817780,590,807,2877,8
1693573818370,590,1338,3303,18
1693573818940,570,1099,2340,8
1693573819490,550,750,2317,2
1693573820040,550,852,2640,2
1693573820610,570,984,2560,0
1693573821200,590,767,2695,2
1693573821850,650,1174,2880,0
1693573822470,620,2199,733,6
1693573823110,640,581,4336,14
1693573823770,660,1538,2635,12
1693573824410,640,1903,1449,18
1693573825060,650,1357,2483,24
1693573825670,430,1107,1147,24
1693573826250,350,266,1160,2
1693573826870,620,1116,4329,16
1693573827480,610,1839,2737,22
1693573828100,620,2892,2273,26
1693573828620,520,576,1571,16
1693573829300,680,1714,2252,36
1693573829920,620,671,2858,16
1693573830510,590,710,1756,20
1693573831090,580,795,1638,26
1693573831650,560,126,2902,18
1693573831920,270,721,117,0
1693573832850,930,1207,3215,32
1693573833500,650,652,2479,12
1693573834170,670,834,2392,4
1693573834850,680,1567,4569,6
1693573836170,1320,4771,5616,30
1693573836800,630,2408,2186,8
1693573837370,570,973,1348,34
1693573837960,590,1339,2347,20
1693573838520,560,905,1342,28
1693573839090,570,589,2941,4
1693573839700,610,1335,3958,12
1693573840090,390,2347,186,14
1693573840560,290,315,1295,212
1693573841310,750,5195,5026,186
1693573841920,610,2812,622,130
1693573842540,620,544,4510,198
1693573842830,290,1392,1131,116
1693573843440,610,2470,573,238
1693573843800,360,548,2227,138
1693573844370,570,1450,1910,544
1693573845210,840,1845,4703,232
1693573845530,320,590,223,12
1693573846100,570,325,5098,206
1693573846540,440,4890,984,232
1693573847300,580,1227,680,126
1693573847810,510,423,4917,64
1693573848390,580,2506,1449,58
1693573848740,350,150,5098,162
1693573849440,700,8409,3583,130
1693573850140,700,3582,5914,90
1693573850710,570,3917,2893,256
1693573851090,380,3195,1156,72
1693573851700,610,4392,1315,248
1693573852550,850,1960,4537,102
1693573853160,610,888,1032,64
1693573853540,380,270,3637,162
1693573854240,700,3162,8241,346
1693573855050,810,2471,7092,286
1693573855650,600,1524,6288,256
1693573856250,600,3283,3620,184
1693573856790,540,2270,2983,88
1693573857370,580,2257,2410,394
1693573857950,580,367,3512,248
1693573858430,480,235,512,122
1693573864430,700,5328,2191,16
1693573865190,760,961,7827,10
1693573865990,800,6638,1031,14
1693573866770,780,1353,5400,28
1693573867490,720,624,3167,0
1693573868260,770,2352,2664,14
1693573869010,750,1159,5740,30
1693573869730,720,3492,2655,22
1693573870340,610,3790,1078,14
1693573871040,700,2142,5085,30
1693573871680,640,1942,5824,54
1693573872310,630,2722,1915,208
1693573872940,630,1183,5542,302
1693573873440,500,1200,1714,112
1693573874170,730,6831,2904,166
1693573875070,900,8253,5970,346
1693573876030,960,9319,5271,278
1693573877060,790,6399,3262,284
1693573877370,310,607,105,132
1693573878750,870,7995,2782,340
1693573879230,480,940,2514,100
1693573880440,1210,3642,2484,34
1693573881060,620,3027,1849,8
1693573881690,630,1319,4813,4
1693573882340,650,2383,2907,50
1693573883010,670,1162,3750,18
1693573883680,670,3039,2403,54
1693573884320,640,3506,1347,22
1693573885100,780,1542,3591,42
1693573885890,790,948,3463,20
1693573886950,1060,4120,3159,32
1693573887630,680,2458,1969,2
1693573888330,700,1287,5137,10
1693573889040,710,2910,5287,32
1693573889750,710,1861,4711,14
1693573890470,720,1731,4638,6
1693573891160,690,1899,3895,24
1693573891860,700,2665,1599,18
1693573892540,680,911,5771,12
1693573893100,560,4201,1133,18
1693573893580,330,970,1458,270
1693573894030,450,1479,997,160
1693573894670,640,1603,5130,486
1693573895520,850,6362,1981,98
1693573896260,740,1707,5439,84
1693573896980,720,1654,2072,14
1693573897750,770,2976,2699,18
1693573898520,770,2940,3600,94
1693573898960,440,2379,84,20
1693573899310,350,297,2546,352
1693573899820,510,5001,5218,154
1693573900450,630,1970,11541,222
1693573900720,270,2627,527,78
1693573901340,620,1512,3330,356
1693573902100,760,1848,3127,52
1693573902760,660,2261,4674,14
1693573903470,710,2291,3485,286
1693573904410,940,1989,6864,368
1693573905310,900,5898,17530,728
1693573905990,680,7744,1100,1018
1693573906670,680,2047,1515,200
1693573907050,380,1785,661,98
1693573907730,680,2563,5652,202
1693573908460,730,4180,10643,374
1693573909020,560,4961,2316,252
1693573909280,260,995,544,120
1693573910180,900,5268,19961,396
1693573910860,680,3543,1448,338
1693573911540,680,1034,2099,262
1693573912040,500,473,4992,182
1693573912720,680,1870,4792,72
1693573913590,870,477,5628,312
1693573914110,520,358,5376,246
1693573914590,480,1956,4038,288
1693573915210,620,4763,4351,314
1693573916040,600,8732,6217,228
1693573916720,680,6351,6204,358
1693573917080,360,1177,1311,170
1693573917820,740,1656,8229,320
1693573918330,510,3724,864,144
1693573918620,290,311,2967,152
1693573918900,280,2165,1582,138
1693573919470,570,4226,7092,222
1693573920370,900,26369,8009,310
1693573921170,800,8304,3968,376
1693573922070,900,1809,9374,306
1693573922460,390,1808,645,156
1693573922920,460,2791,5629,170
1693573935080,1160,4941,1326,106
1693573935690,610,1393,4144,20
1693573936290,600,1554,2069,74
1693573936940,650,596,1114,56
1693573937600,660,1228,7210,20
1693573938870,1270,8515,3577,94
1693573939450,580,158,1183,18
1693573940560,1110,6607,3106,32
1693573941090,530,1224,234,8
1693573942000,910,118,3811,24
1693573942600,600,306,1118,2
1693573943240,640,379,1672,0
1693573943870,630,364,453,0
1693573944550,680,397,1963,2
1693573945200,650,415,1450,0
1693573945840,640,374,1055,0
1693573946490,650,267,2458,12
1693573946760,270,497,80,0
1693573947820,1060,2841,3849,6
1693573949090,1270,4944,2719,20
1693573949710,620,679,1572,0
1693573950340,630,564,2485,0
1693573951600,1260,3667,1173,4
1693573952270,670,382,3212,0
1693573952980,710,733,2250,0
1693573953660,680,710,1135,0
1693573954340,680,347,2578,0
1693573954990,650,545,1750,0
1693573955640,650,477,1911,2
1693573956300,660,811,3088,4
1693573956960,660,733,2329,12
1693573957600,640,574,1795,0
1693573958220,620,572,2757,0
1693573959450,970,2160,2993,10
1693573960350,900,3518,4096,36
1693573961430,1080,6966,5892,38
1693573963700,670,2832,5600,342
1693573964370,670,2883,18730,584
1693573964960,590,1212,2361,566
1693573965640,680,13527,1368,304
1693573966180,540,1071,3250,98
1693573966720,540,317,4222,48
1693573967310,590,5890,1216,56
1693573967920,610,1533,6919,92
1693573968580,660,2848,5575,220
1693573969310,730,5602,4278,34
1693573970010,700,3394,3062,52
1693573970680,670,3045,1316,4
1693573971350,670,832,3306,2
1693573972030,680,815,4416,2
1693573972710,680,3219,2112,4
1693573973380,670,927,4334,0
1693573974040,660,910,3408,0
1693573974520,480,3328,715,102
1693573975390,870,4782,13679,984
1693573976050,660,2940,5397,450
1693573976760,710,697,7136,474
1693573977670,910,6969,6319,510
1693573978590,920,6293,9289,636
1693573979450,860,7620,8007,586
1693573980110,660,3997,634,388
1693573980440,330,693,1837,180
1693573981340,900,6825,9686,460
1693573982000,660,4290,790,344
1693573982660,660,1751,8884,408
1693573983120,460,1749,2241,380
1693573983800,680,4389,906,738
1693573984460,660,2650,2647,458
1693573984980,520,1229,3748,270
1693573985640,660,1389,3037,208
1693573986300,660,2688,1117,148
1693573986840,540,1951,1875,28
1693573987500,660,640,4175,96
1693573988160,660,1322,4660,340
1693573988530,370,2334,1422,154
1693573989190,660,2277,2830,202
1693573989620,430,777,6368,376
1693573989920,300,2879,238,240
1693573990540,620,7287,14838,714
1693573991290,750,18381,5257,916
1693573999020,780,9163,11217,910
1693573999420,400,4427,1424,196
1693574000230,810,6946,7861,256
1693574001330,1100,8278,2095,36
1693574001920,590,404,3550,10
1693574002520,600,981,2420,16
1693574003700,1180,4964,2881,38
1693574004240,540,1227,307,36
1693574004790,550,269,1852,10
1693574005370,580,648,1922,8
1693574005980,610,1846,1065,2
1693574006650,670,889,3457,4
1693574007260,610,1261,1805,2
1693574007880,620,511,1628,10
1693574008530,650,2130,1158,2
1693574009170,640,278,2276,6
1693574010510,1340,4781,982,2
1693574011230,720,419,2245,2
1693574012010,780,1389,957,2
1693574012770,760,411,2113,2
1693574013490,720,2053,1315,4
1693574013800,310,377,244,0
1693574014220,420,63,1080,0
1693574015670,1450,6264,8433,52
1693574016650,980,7638,4345,84
1693574017270,620,1297,1990,26
1693574017940,670,1098,1339,30
1693574018710,770,3232,11347,902
1693574019380,670,2778,7433,546
1693574020050,670,2965,5153,856
1693574020510,460,383,1516,960
1693574022350,640,6139,3001,668
1693574022990,640,5574,3987,164
1693574023320,330,204,3760,288
1693574024030,510,4675,5143,470
1693574024410,380,76,7629,288
1693574025050,640,6211,9347,446
1693574025900,850,1200,16861,418
1693574026540,640,847,6611,418
1693574026990,450,636,6103,370
1693574027870,640,11243,8802,808
1693574028210,340,277,1882,308
1693574029020,810,4837,14968,404
1693574029660,640,6271,7128,460
1693574030010,350,1482,3213,246
1693574030590,580,11947,73,414
1693574031230,640,2325,3860,710
1693574031890,660,2447,4755,260
1693574032530,640,3429,5100,532
1693574032920,390,849,2969,162
1693574033610,690,4200,1067,270
1693574034130,520,2292,2791,210
1693574034540,410,967,1687,292
1693574035260,720,225,6306,380
1693574037500,630,7308,10838,1436
1693574038090,590,2203,9127,1102
1693574038580,490,4995,1221,650
1693574039710,1130,4138,4075,144
1693574040290,580,1942,1418,60
1693574040860,570,3465,1081,32
1693574041510,650,1430,3142,60
1693574042220,710,1090,4182,10
1693574043560,1340,7131,1227,40
